,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
29413,EPX,Travel Agency,Online,2 way Comprehensive Plan,239,CHINA,20.0,0.0,74,No
29414,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,SOUTH AFRICA,79.2,47.52,44,No
29415,SSI,Airlines,Online,Ticket Protector,93,SINGAPORE,7.84,2.2,48,No
29416,EPX,Travel Agency,Online,Cancellation Plan,27,FRANCE,80.0,0.0,36,No
29417,EPX,Travel Agency,Online,2 way Comprehensive Plan,94,HONG KONG,27.0,0.0,36,No
29418,EPX,Travel Agency,Online,2 way Comprehensive Plan,84,JAPAN,67.0,0.0,36,No
29419,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,MALAYSIA,20.0,0.0,28,No
29420,JZI,Airlines,Online,Basic Plan,92,HONG KONG,35.0,12.25,39,No
29421,JZI,Airlines,Online,Basic Plan,45,THAILAND,22.0,7.7,46,No
29422,EPX,Travel Agency,Online,Cancellation Plan,90,THAILAND,24.0,0.0,67,No
29423,EPX,Travel Agency,Online,Cancellation Plan,54,CAMBODIA,16.0,0.0,36,No
29424,EPX,Travel Agency,Online,Cancellation Plan,7,NEW ZEALAND,41.0,0.0,36,No
29425,EPX,Travel Agency,Online,2 way Comprehensive Plan,31,UNITED STATES,81.0,0.0,31,No
29426,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,INDONESIA,35.0,0.0,36,No
29427,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,34,FRANCE,47.0,30.55,37,No
29428,C2B,Airlines,Online,Silver Plan,90,SINGAPORE,507.0,126.75,32,Yes
29429,EPX,Travel Agency,Online,Cancellation Plan,25,SINGAPORE,-36.0,0.0,36,No
29430,EPX,Travel Agency,Online,Cancellation Plan,228,JAPAN,31.0,0.0,36,No
29431,EPX,Travel Agency,Online,Cancellation Plan,89,SINGAPORE,12.0,0.0,28,No
29432,JZI,Airlines,Online,Basic Plan,10,CHINA,35.0,12.25,48,No
29433,EPX,Travel Agency,Online,Cancellation Plan,5,BRAZIL,14.0,0.0,36,No
29434,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,SINGAPORE,68.0,0.0,36,No
29435,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,INDIA,54.0,0.0,36,No
29436,EPX,Travel Agency,Online,Cancellation Plan,8,INDIA,20.0,0.0,36,No
29437,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,35,AUSTRALIA,99.0,59.4,46,No
29438,EPX,Travel Agency,Online,2 way Comprehensive Plan,163,PHILIPPINES,20.0,0.0,36,No
29439,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,128,AUSTRALIA,39.6,23.76,49,No
29440,EPX,Travel Agency,Online,Cancellation Plan,26,UNITED STATES,80.0,0.0,39,No
29441,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,MALAYSIA,29.7,17.82,30,No
29442,TST,Travel Agency,Offline,Travel Cruise Protect,58,THAILAND,30.0,10.5,55,No
29444,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,12,THAILAND,26.5,17.23,45,No
29445,C2B,Airlines,Online,Annual Silver Plan,366,SINGAPORE,161.0,40.25,39,No
29446,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,12,THAILAND,32.25,20.96,48,No
29447,EPX,Travel Agency,Online,Cancellation Plan,325,UNITED STATES,114.0,0.0,28,No
29448,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,MALAYSIA,19.8,11.88,31,No
29449,EPX,Travel Agency,Online,2 way Comprehensive Plan,220,MALAYSIA,20.0,0.0,36,No
29450,C2B,Airlines,Online,Annual Silver Plan,375,SINGAPORE,161.0,40.25,20,No
29451,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,UNITED KINGDOM,83.0,0.0,36,No
29452,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,UNITED STATES,69.3,41.58,57,No
29453,JZI,Airlines,Online,Basic Plan,31,THAILAND,22.0,7.7,42,No
29454,SSI,Airlines,Online,Ticket Protector,34,SINGAPORE,7.84,2.2,48,No
29455,EPX,Travel Agency,Online,2 way Comprehensive Plan,45,ITALY,69.0,0.0,36,No
29456,EPX,Travel Agency,Online,Cancellation Plan,7,CHINA,0.0,0.0,36,No
29457,EPX,Travel Agency,Online,Cancellation Plan,12,MALAYSIA,19.0,0.0,42,No
29458,C2B,Airlines,Online,Bronze Plan,13,SINGAPORE,29.5,7.38,27,No
29459,EPX,Travel Agency,Online,1 way Comprehensive Plan,27,SINGAPORE,21.0,0.0,44,No
29460,EPX,Travel Agency,Online,Cancellation Plan,27,JAPAN,36.0,0.0,36,No
29461,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,AUSTRALIA,99.0,59.4,52,No
29462,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,VIET NAM,20.0,0.0,33,No
29463,C2B,Airlines,Online,Annual Silver Plan,383,SINGAPORE,216.0,54.0,33,No
29464,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,UNITED STATES,0.0,100.98,34,No
29465,SSI,Airlines,Online,Ticket Protector,48,SINGAPORE,7.92,2.22,48,No
29466,EPX,Travel Agency,Online,Cancellation Plan,20,INDONESIA,12.0,0.0,28,No
29467,EPX,Travel Agency,Online,Cancellation Plan,46,PHILIPPINES,19.0,0.0,36,No
29468,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,CANADA,52.0,0.0,36,No
29469,C2B,Airlines,Online,Annual Silver Plan,370,SINGAPORE,259.2,64.8,31,No
29470,EPX,Travel Agency,Online,Cancellation Plan,23,GERMANY,10.0,0.0,36,No
29471,LWC,Travel Agency,Online,Annual Travel Protect Silver,388,UNITED STATES,229.8,149.37,32,No
29472,JZI,Airlines,Online,Basic Plan,10,THAILAND,22.0,7.7,28,No
29473,EPX,Travel Agency,Online,Cancellation Plan,166,UNITED ARAB EMIRATES,30.0,0.0,36,No
29474,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,79,SOUTH AFRICA,59.4,35.64,32,No
29475,EPX,Travel Agency,Online,2 way Comprehensive Plan,101,FRANCE,73.0,0.0,36,No
29476,EPX,Travel Agency,Online,Cancellation Plan,23,HONG KONG,15.0,0.0,36,No
29477,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,17.0,4.25,22,No
29478,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,AUSTRALIA,39.6,23.76,36,No
29479,EPX,Travel Agency,Online,1 way Comprehensive Plan,73,INDONESIA,20.0,0.0,26,No
29480,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,AUSTRALIA,9.9,5.94,52,No
29481,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,NORWAY,69.3,41.58,48,No
29482,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,THAILAND,23.0,0.0,36,No
29483,ART,Airlines,Online,24 Protect,1,PHILIPPINES,13.14,4.6,48,No
29484,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,CHINA,53.0,0.0,57,No
29485,JZI,Airlines,Online,Basic Plan,21,CHINA,40.0,14.0,58,No
29486,C2B,Airlines,Online,Bronze Plan,125,SINGAPORE,69.5,17.38,35,No
29487,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,ISRAEL,19.8,11.88,59,No
29488,JZI,Airlines,Online,Basic Plan,1,INDONESIA,18.0,6.3,28,No
29489,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,"KOREA, REPUBLIC OF",44.0,0.0,36,No
29490,JZI,Airlines,Online,Basic Plan,14,HONG KONG,22.0,7.7,37,No
29491,SSI,Airlines,Online,Ticket Protector,24,SINGAPORE,6.56,1.84,48,No
29492,EPX,Travel Agency,Online,Cancellation Plan,266,MALAYSIA,10.0,0.0,36,Yes
29493,EPX,Travel Agency,Online,Cancellation Plan,43,VIET NAM,12.0,0.0,36,No
29494,JZI,Airlines,Online,Basic Plan,41,THAILAND,37.0,12.95,38,No
29495,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,ITALY,39.6,23.76,35,No
29496,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,AUSTRALIA,29.7,17.82,29,No
29497,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,THAILAND,29.7,17.82,28,No
29498,EPX,Travel Agency,Online,Cancellation Plan,15,JAPAN,61.0,0.0,36,No
29499,EPX,Travel Agency,Online,1 way Comprehensive Plan,19,SINGAPORE,20.0,0.0,40,No
29500,EPX,Travel Agency,Online,Cancellation Plan,155,JAPAN,38.0,0.0,36,No
29501,EPX,Travel Agency,Online,Cancellation Plan,33,UNITED STATES,80.0,0.0,46,No
29502,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,51.75,12.94,62,No
29503,EPX,Travel Agency,Online,Cancellation Plan,2,JAPAN,56.0,0.0,36,No
29504,SSI,Airlines,Online,Ticket Protector,126,SINGAPORE,3.39,0.95,48,No
29505,EPX,Travel Agency,Online,2 way Comprehensive Plan,135,ITALY,76.0,0.0,36,No
29506,EPX,Travel Agency,Online,2 way Comprehensive Plan,123,PHILIPPINES,30.0,0.0,36,No
29507,EPX,Travel Agency,Online,2 way Comprehensive Plan,64,CHINA,36.0,0.0,36,No
29508,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,14.0,0.0,36,No
29509,EPX,Travel Agency,Online,Cancellation Plan,45,AUSTRALIA,10.0,0.0,28,No
29510,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,53.5,13.38,25,No
29511,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,MALAYSIA,20.0,0.0,37,No
29512,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,39.0,9.75,28,No
29513,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,UNITED KINGDOM,88.0,0.0,36,No
29514,EPX,Travel Agency,Online,Cancellation Plan,10,"KOREA, REPUBLIC OF",25.0,0.0,36,No
29515,JZI,Airlines,Online,Value Plan,23,HONG KONG,45.0,15.75,67,No
29516,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,125,ITALY,198.0,118.8,45,No
29517,C2B,Airlines,Online,Bronze Plan,34,SINGAPORE,18.0,4.5,41,No
29518,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,21.0,5.25,75,No
29519,EPX,Travel Agency,Online,Cancellation Plan,19,INDIA,54.0,0.0,36,No
29520,C2B,Airlines,Online,Silver Plan,112,SINGAPORE,108.0,27.0,28,No
29521,JZI,Airlines,Online,Basic Plan,17,PHILIPPINES,33.0,11.55,38,No
29522,C2B,Airlines,Online,Silver Plan,13,SINGAPORE,57.0,14.25,27,No
29523,C2B,Airlines,Online,Bronze Plan,67,SINGAPORE,40.0,10.0,32,No
29524,SSI,Airlines,Online,Ticket Protector,76,SINGAPORE,7.0,1.96,48,No
29525,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,UNITED STATES,29.7,17.82,31,No
29526,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,AUSTRALIA,-59.4,35.64,46,No
29527,JZI,Airlines,Online,Basic Plan,236,HONG KONG,26.0,9.1,40,No
29528,EPX,Travel Agency,Online,Cancellation Plan,21,PHILIPPINES,10.0,0.0,36,No
29529,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,THAILAND,44.0,0.0,35,No
29530,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,MACAO,79.0,0.0,46,No
29531,EPX,Travel Agency,Online,Cancellation Plan,154,NEW ZEALAND,80.0,0.0,36,No
29533,EPX,Travel Agency,Online,Cancellation Plan,32,CHINA,31.0,0.0,36,No
29534,EPX,Travel Agency,Online,Cancellation Plan,47,CHINA,27.0,0.0,36,No
29535,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,27.0,6.75,29,No
29536,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,39.0,9.75,41,No
29537,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,SPAIN,29.7,17.82,41,No
29538,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,THAILAND,42.0,0.0,42,No
29539,EPX,Travel Agency,Online,2 way Comprehensive Plan,311,UNITED STATES,112.0,0.0,49,No
29540,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,FRANCE,45.0,0.0,36,No
29541,EPX,Travel Agency,Online,Cancellation Plan,3,INDONESIA,22.0,0.0,38,No
29542,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,MYANMAR,21.0,0.0,36,No
29543,JZI,Airlines,Online,Basic Plan,5,"KOREA, REPUBLIC OF",26.0,9.1,32,No
29544,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,51,No
29545,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,"TAIWAN, PROVINCE OF CHINA",30.0,0.0,36,No
29546,EPX,Travel Agency,Online,Cancellation Plan,26,THAILAND,15.0,0.0,41,No
29547,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MYANMAR,85.0,0.0,36,No
29548,C2B,Airlines,Online,Silver Plan,19,SINGAPORE,56.7,14.18,24,No
29549,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,49.5,29.7,42,No
29550,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,44,THAILAND,26.0,16.9,65,No
29551,EPX,Travel Agency,Online,1 way Comprehensive Plan,30,JORDAN,63.0,0.0,35,No
29552,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,AUSTRALIA,19.8,11.88,50,No
29553,EPX,Travel Agency,Online,2 way Comprehensive Plan,90,UNITED STATES,94.0,0.0,34,No
29554,EPX,Travel Agency,Online,1 way Comprehensive Plan,28,SINGAPORE,0.0,0.0,36,No
29555,EPX,Travel Agency,Online,Cancellation Plan,48,PHILIPPINES,10.0,0.0,36,No
29556,EPX,Travel Agency,Online,2 way Comprehensive Plan,96,GERMANY,64.0,0.0,36,No
29557,C2B,Airlines,Online,Silver Plan,137,SINGAPORE,308.5,77.13,30,No
29558,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,GREECE,39.6,23.76,36,No
29559,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,HONG KONG,21.0,0.0,36,No
29560,RAB,Airlines,Online,Value Plan,27,BRUNEI DARUSSALAM,23.0,9.2,30,No
29561,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,47,THAILAND,19.8,11.88,31,No
29562,EPX,Travel Agency,Online,Cancellation Plan,7,CANADA,80.0,0.0,46,No
29563,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,36.0,0.0,36,No
29564,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,AUSTRALIA,35.0,0.0,35,No
29565,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,THAILAND,59.0,0.0,47,No
29566,JZI,Airlines,Online,Basic Plan,30,PHILIPPINES,37.0,12.95,34,No
29567,EPX,Travel Agency,Online,Cancellation Plan,6,GERMANY,18.0,0.0,36,No
29568,JZI,Airlines,Online,Value Plan,4,JAPAN,0.0,15.75,51,No
29569,JZI,Airlines,Online,Value Plan,16,UNITED KINGDOM,67.0,23.45,38,No
29570,SSI,Airlines,Online,Ticket Protector,73,SINGAPORE,3.89,1.09,48,No
29571,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,SPAIN,39.6,23.76,31,No
29572,JZI,Airlines,Online,Basic Plan,8,VIET NAM,18.0,6.3,59,No
29573,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,VIET NAM,21.0,0.0,36,No
29574,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,AUSTRALIA,33.0,0.0,36,No
29575,EPX,Travel Agency,Online,Cancellation Plan,56,CHINA,20.0,0.0,36,No
29576,EPX,Travel Agency,Online,2 way Comprehensive Plan,144,INDONESIA,32.0,0.0,36,No
29577,EPX,Travel Agency,Online,1 way Comprehensive Plan,14,MACAO,20.0,0.0,28,No
29578,JZI,Airlines,Online,Basic Plan,6,MALAYSIA,18.0,6.3,56,No
29579,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,58,UNITED KINGDOM,29.7,17.82,24,Yes
29580,EPX,Travel Agency,Online,Cancellation Plan,57,POLAND,29.0,0.0,36,No
29581,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,ITALY,89.1,53.46,50,No
29582,EPX,Travel Agency,Online,2 way Comprehensive Plan,46,"TAIWAN, PROVINCE OF CHINA",39.0,0.0,36,No
29583,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,THAILAND,37.0,0.0,39,No
29584,EPX,Travel Agency,Online,Cancellation Plan,3,SINGAPORE,11.0,0.0,36,No
29585,C2B,Airlines,Online,Bronze Plan,34,SINGAPORE,53.5,13.38,32,No
29586,JZI,Airlines,Online,Basic Plan,21,INDONESIA,42.0,14.7,38,No
29587,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,AUSTRALIA,19.8,11.88,31,No
29588,EPX,Travel Agency,Online,2 way Comprehensive Plan,106,AUSTRALIA,50.0,0.0,36,No
29589,ART,Airlines,Online,24 Protect,119,CAMBODIA,14.11,4.94,48,No
29590,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,HONG KONG,64.0,0.0,49,No
29591,C2B,Airlines,Online,Annual Silver Plan,401,SINGAPORE,216.0,54.0,33,No
29592,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,27.0,6.75,21,No
29593,EPX,Travel Agency,Online,Cancellation Plan,29,PHILIPPINES,12.0,0.0,36,No
29594,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,56,SPAIN,49.5,29.7,47,No
29595,JZI,Airlines,Online,Value Plan,44,AUSTRALIA,36.0,12.6,20,No
29596,EPX,Travel Agency,Online,Cancellation Plan,57,PHILIPPINES,25.0,0.0,49,No
29597,EPX,Travel Agency,Online,Cancellation Plan,7,SINGAPORE,10.0,0.0,37,No
29598,EPX,Travel Agency,Online,Cancellation Plan,12,INDONESIA,10.0,0.0,31,No
29599,EPX,Travel Agency,Online,Cancellation Plan,4,HONG KONG,16.0,0.0,36,No
29600,EPX,Travel Agency,Online,Cancellation Plan,56,UNITED STATES,15.0,0.0,52,No
29601,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,AUSTRALIA,0.0,47.52,27,No
29602,C2B,Airlines,Online,Gold Plan,4,SINGAPORE,33.5,8.38,55,No
29603,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,UNITED STATES,99.0,59.4,38,No
29604,EPX,Travel Agency,Online,2 way Comprehensive Plan,83,CHINA,81.0,0.0,36,No
29605,C2B,Airlines,Online,Silver Plan,82,SINGAPORE,164.5,41.13,22,No
29606,ART,Airlines,Online,24 Protect,2,SINGAPORE,4.6,1.61,48,No
29607,EPX,Travel Agency,Online,Cancellation Plan,12,UNITED STATES,10.0,0.0,19,No
29608,SSI,Airlines,Online,Ticket Protector,18,SINGAPORE,0.92,0.26,48,No
29609,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,UNITED KINGDOM,118.8,71.28,31,Yes
29610,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,JAPAN,69.3,41.58,46,No
29611,EPX,Travel Agency,Online,Cancellation Plan,107,CAMBODIA,25.0,0.0,36,No
29612,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,MALAYSIA,9.9,5.94,31,No
29613,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,SPAIN,99.0,59.4,43,No
29614,JZI,Airlines,Online,Basic Plan,103,"KOREA, REPUBLIC OF",35.0,12.25,39,No
29615,C2B,Airlines,Online,Silver Plan,7,SINGAPORE,31.85,7.96,65,No
29616,ART,Airlines,Online,Value Plan,9,CHINA,51.0,17.85,23,No
29617,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,18.0,4.5,39,No
29618,EPX,Travel Agency,Online,2 way Comprehensive Plan,53,SINGAPORE,63.0,0.0,36,No
29619,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,23.5,5.88,47,No
29620,TST,Travel Agency,Offline,Travel Cruise Protect,21,THAILAND,30.0,10.5,72,No
29621,EPX,Travel Agency,Online,Cancellation Plan,5,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,36,No
29622,EPX,Travel Agency,Online,Cancellation Plan,11,INDONESIA,34.0,0.0,36,No
29623,C2B,Airlines,Online,Bronze Plan,56,SINGAPORE,0.0,20.0,14,No
29624,JZI,Airlines,Online,Basic Plan,80,MALAYSIA,30.0,10.5,28,No
29625,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,MYANMAR,62.0,0.0,36,No
29626,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,THAILAND,23.0,0.0,36,No
29627,EPX,Travel Agency,Online,Cancellation Plan,62,INDONESIA,10.0,0.0,33,No
29628,EPX,Travel Agency,Online,2 way Comprehensive Plan,57,INDIA,23.0,0.0,36,No
29629,EPX,Travel Agency,Online,2 way Comprehensive Plan,96,HONG KONG,22.0,0.0,36,No
29630,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,11.5,2.88,28,No
29631,EPX,Travel Agency,Online,Cancellation Plan,24,NEW ZEALAND,50.0,0.0,36,No
29632,EPX,Travel Agency,Online,Cancellation Plan,45,CHINA,19.0,0.0,36,No
29633,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,35,"KOREA, REPUBLIC OF",29.7,17.82,67,No
29634,EPX,Travel Agency,Online,Cancellation Plan,20,JAPAN,36.0,0.0,36,No
29635,EPX,Travel Agency,Online,Cancellation Plan,45,UNITED STATES,80.0,0.0,57,No
29636,C2B,Airlines,Online,Annual Gold Plan,366,SINGAPORE,599.0,149.75,37,No
29637,EPX,Travel Agency,Online,Cancellation Plan,51,INDONESIA,13.0,0.0,41,No
29638,EPX,Travel Agency,Online,Cancellation Plan,16,MALAYSIA,10.0,0.0,66,No
29639,EPX,Travel Agency,Online,Cancellation Plan,13,INDONESIA,66.0,0.0,36,No
29640,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,THAILAND,25.0,0.0,38,No
29641,EPX,Travel Agency,Online,Cancellation Plan,2,THAILAND,10.0,0.0,38,No
29642,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,MALAYSIA,23.0,0.0,50,No
29643,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,17.5,4.38,34,No
29644,JZI,Airlines,Online,Basic Plan,16,MALAYSIA,18.0,6.3,32,No
29645,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,30,NORWAY,19.8,11.88,33,No
29646,EPX,Travel Agency,Online,Cancellation Plan,207,"KOREA, REPUBLIC OF",35.0,0.0,36,No
29647,EPX,Travel Agency,Online,2 way Comprehensive Plan,91,CHINA,34.0,0.0,36,No
29648,EPX,Travel Agency,Online,Cancellation Plan,10,UNITED STATES,30.0,0.0,39,No
29649,EPX,Travel Agency,Online,Cancellation Plan,9,INDONESIA,18.0,0.0,38,No
29650,JZI,Airlines,Online,Basic Plan,11,THAILAND,22.0,7.7,29,No
29651,EPX,Travel Agency,Online,Cancellation Plan,10,INDIA,10.0,0.0,35,No
29652,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,MALAYSIA,29.7,17.82,28,No
29653,EPX,Travel Agency,Online,2 way Comprehensive Plan,8,HONG KONG,33.0,0.0,43,No
29654,JZI,Airlines,Online,Basic Plan,6,VIET NAM,22.0,7.7,27,No
29655,JZI,Airlines,Online,Basic Plan,13,INDONESIA,18.0,6.3,33,No
29656,EPX,Travel Agency,Online,Cancellation Plan,14,GERMANY,71.0,0.0,36,No
29657,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,39,JAPAN,0.0,41.58,25,No
29658,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,ITALY,59.4,35.64,33,No
29659,SSI,Airlines,Online,Ticket Protector,47,SINGAPORE,1.61,0.45,48,No
29660,EPX,Travel Agency,Online,Cancellation Plan,147,UNITED STATES,78.0,0.0,38,No
29661,EPX,Travel Agency,Online,Cancellation Plan,11,THAILAND,29.0,0.0,24,No
29662,C2B,Airlines,Online,Silver Plan,209,SINGAPORE,388.8,97.2,32,No
29663,EPX,Travel Agency,Online,Cancellation Plan,42,UNITED STATES,58.0,0.0,28,No
29664,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,CHINA,35.0,0.0,36,No
29665,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,48,"TAIWAN, PROVINCE OF CHINA",29.0,18.85,25,No
29666,EPX,Travel Agency,Online,Cancellation Plan,212,INDIA,14.0,0.0,36,No
29667,EPX,Travel Agency,Online,Cancellation Plan,50,THAILAND,33.0,0.0,36,No
29668,EPX,Travel Agency,Online,Cancellation Plan,58,THAILAND,11.0,0.0,36,No
29669,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,40.0,10.0,28,No
29670,JZI,Airlines,Online,Value Plan,21,JAPAN,45.0,15.75,56,No
29671,EPX,Travel Agency,Online,Cancellation Plan,12,AUSTRALIA,47.0,0.0,36,No
29672,C2B,Airlines,Online,Gold Plan,4,SINGAPORE,27.0,6.75,30,No
29673,EPX,Travel Agency,Online,Cancellation Plan,47,UNITED STATES,80.0,0.0,48,No
29674,EPX,Travel Agency,Online,Cancellation Plan,14,HONG KONG,25.0,0.0,36,No
29675,C2B,Airlines,Online,Silver Plan,9,SINGAPORE,24.05,6.01,28,No
29676,EPX,Travel Agency,Online,Cancellation Plan,93,CANADA,16.0,0.0,22,No
29677,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,SPAIN,84.0,0.0,36,No
29678,JZI,Airlines,Online,Basic Plan,104,"KOREA, REPUBLIC OF",35.0,12.25,32,No
29679,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,0.0,17.82,52,No
29680,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,20.0,0.0,45,No
29681,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,THAILAND,28.0,0.0,36,No
29682,EPX,Travel Agency,Online,Cancellation Plan,5,INDIA,21.0,0.0,36,No
29683,KML,Travel Agency,Online,Value Plan,67,INDONESIA,22.0,8.36,48,No
29684,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,UNITED STATES,59.4,35.64,36,No
29685,JZI,Airlines,Online,Basic Plan,29,MALAYSIA,22.0,7.7,53,No
29686,EPX,Travel Agency,Online,1 way Comprehensive Plan,56,PHILIPPINES,20.0,0.0,36,No
29687,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,AUSTRALIA,97.0,0.0,36,No
29688,EPX,Travel Agency,Online,Cancellation Plan,20,MYANMAR,10.0,0.0,36,No
29689,C2B,Airlines,Online,Bronze Plan,30,SINGAPORE,161.0,40.25,33,No
29690,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,22,Yes
29691,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,PHILIPPINES,34.0,0.0,36,No
29692,EPX,Travel Agency,Online,1 way Comprehensive Plan,7,SINGAPORE,20.0,0.0,60,No
29693,EPX,Travel Agency,Online,2 way Comprehensive Plan,56,INDONESIA,20.0,0.0,36,No
29694,C2B,Airlines,Online,Bronze Plan,61,SINGAPORE,17.0,4.25,45,No
29695,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,51,SLOVENIA,49.5,29.7,23,No
29696,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,44,SWITZERLAND,69.3,41.58,31,No
29697,JZI,Airlines,Online,Basic Plan,32,HONG KONG,26.0,9.1,36,No
29698,ART,Airlines,Online,24 Protect,31,VIET NAM,52.35,18.32,48,No
29699,EPX,Travel Agency,Online,Cancellation Plan,35,MYANMAR,0.0,0.0,36,No
