,Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
26547,EPX,Travel Agency,Online,2 way Comprehensive Plan,102,GREECE,64.0,0.0,36,No
2007,EPX,Travel Agency,Online,Cancellation Plan,241,BRUNEI DARUSSALAM,24.0,0.0,36,No
22429,EPX,Travel Agency,Online,1 way Comprehensive Plan,19,SINGAPORE,58.0,0.0,52,No
26660,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,AUSTRALIA,89.1,53.46,57,No
2592,EPX,Travel Agency,Online,Cancellation Plan,5,MALAYSIA,13.0,0.0,31,No
31309,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,53.5,13.38,39,No
21245,EPX,Travel Agency,Online,2 way Comprehensive Plan,83,VIETNAM,35.0,0.0,33,No
21675,C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,252.85,63.21,38,No
35241,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,72,Yes
3220,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,139,JAPAN,69.3,41.58,24,No
2581,C2B,Airlines,Online,Bronze Plan,65,SINGAPORE,16.0,4.0,35,No
25953,EPX,Travel Agency,Online,Cancellation Plan,8,CAMBODIA,10.0,0.0,21,No
35912,KML,Travel Agency,Online,Value Plan,24,NETHERLANDS,58.0,22.04,48,No
24758,EPX,Travel Agency,Online,Cancellation Plan,29,INDIA,41.0,0.0,36,No
6117,EPX,Travel Agency,Online,1 way Comprehensive Plan,6,CHINA,38.0,0.0,36,No
11918,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,MYANMAR,20.0,0.0,36,No
26663,EPX,Travel Agency,Online,Cancellation Plan,22,INDONESIA,11.0,0.0,36,No
25227,EPX,Travel Agency,Online,Cancellation Plan,18,JAPAN,46.0,0.0,36,No
2916,C2B,Airlines,Online,Silver Plan,44,SINGAPORE,71.0,17.75,37,No
22502,C2B,Airlines,Online,Bronze Plan,48,SINGAPORE,16.2,4.05,38,No
26267,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27.0,6.75,56,No
25068,EPX,Travel Agency,Online,Cancellation Plan,10,JAPAN,56.0,0.0,36,No
27709,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,MALAYSIA,20.0,0.0,41,No
3574,EPX,Travel Agency,Online,1 way Comprehensive Plan,45,UNITED STATES,20.0,0.0,26,No
8638,EPX,Travel Agency,Online,2 way Comprehensive Plan,103,UNITED KINGDOM,-63.0,0.0,22,No
17648,EPX,Travel Agency,Online,Cancellation Plan,4,VIETNAM,0.0,0.0,36,No
20218,EPX,Travel Agency,Online,Cancellation Plan,185,MALAYSIA,13.0,0.0,26,No
26163,JZI,Airlines,Online,Basic Plan,4,CHINA,22.0,7.7,35,No
9034,SSI,Airlines,Online,Ticket Protector,22,SINGAPORE,6.43,1.8,48,No
4914,C2B,Airlines,Online,Silver Plan,22,SINGAPORE,29.5,7.38,49,No
3298,JZI,Airlines,Online,Basic Plan,38,THAILAND,22.0,7.7,43,No
2325,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,PHILIPPINES,57.0,0.0,36,No
13613,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,PHILIPPINES,24.0,0.0,36,No
37749,JZI,Airlines,Online,Basic Plan,74,CHINA,35.0,12.25,55,No
9039,EPX,Travel Agency,Online,Cancellation Plan,35,UNITED STATES,80.0,0.0,28,No
15760,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,THAILAND,20.0,0.0,36,No
31494,EPX,Travel Agency,Online,Cancellation Plan,36,PHILIPPINES,19.0,0.0,35,No
7558,C2B,Airlines,Online,Annual Silver Plan,397,SINGAPORE,216.0,54.0,53,No
4445,EPX,Travel Agency,Online,Cancellation Plan,2,MALAYSIA,11.0,0.0,35,No
3210,EPX,Travel Agency,Online,2 way Comprehensive Plan,199,JAPAN,50.0,0.0,36,No
1544,EPX,Travel Agency,Online,2 way Comprehensive Plan,9,VIETNAM,38.0,0.0,53,No
10502,JZI,Airlines,Online,Basic Plan,50,PHILIPPINES,47.0,16.45,31,No
27327,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,HONG KONG,21.0,0.0,36,No
12028,EPX,Travel Agency,Online,2 way Comprehensive Plan,36,THAILAND,23.0,0.0,36,No
20484,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,13.5,3.38,29,No
17441,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,MALAYSIA,19.8,11.88,50,No
12159,EPX,Travel Agency,Online,Cancellation Plan,24,HONG KONG,16.0,0.0,36,No
17584,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,12,NORWAY,9.9,5.94,33,No
25265,C2B,Airlines,Online,Silver Plan,24,SINGAPORE,39.0,9.75,30,No
27087,TST,Travel Agency,Offline,Travel Cruise Protect,5,THAILAND,30.0,10.5,45,No
35032,JZI,Airlines,Online,Basic Plan,7,MYANMAR,18.0,6.3,31,No
9274,EPX,Travel Agency,Online,2 way Comprehensive Plan,70,MALAYSIA,22.0,0.0,28,No
13250,EPX,Travel Agency,Online,Cancellation Plan,23,SINGAPORE,10.0,0.0,43,No
23138,C2B,Airlines,Online,Silver Plan,53,SINGAPORE,87.0,21.75,23,No
12001,C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,23.0,5.75,25,No
23355,EPX,Travel Agency,Online,Cancellation Plan,27,UNITED STATES,25.0,0.0,21,No
8737,EPX,Travel Agency,Online,Cancellation Plan,13,CHINA,13.0,0.0,36,No
23612,EPX,Travel Agency,Online,2 way Comprehensive Plan,14,THAILAND,20.0,0.0,47,No
36951,JZI,Airlines,Online,Value Plan,15,UNITED STATES,96.0,33.6,40,No
21271,EPX,Travel Agency,Online,2 way Comprehensive Plan,94,PHILIPPINES,55.0,0.0,36,No
13311,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,SAUDI ARABIA,26.0,0.0,36,No
28002,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,280.8,70.2,27,No
10782,EPX,Travel Agency,Online,Cancellation Plan,10,INDONESIA,14.0,0.0,31,No
21440,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,MALAYSIA,22.0,0.0,36,No
20900,EPX,Travel Agency,Online,Cancellation Plan,39,JAPAN,23.0,0.0,36,No
13034,EPX,Travel Agency,Online,2 way Comprehensive Plan,73,CHINA,46.0,0.0,36,No
36371,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,MALAYSIA,39.6,23.76,47,No
20359,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,LAOS,43.0,0.0,36,No
5013,C2B,Airlines,Online,Gold Plan,17,SINGAPORE,40.2,10.05,32,No
14306,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,SOUTH KOREA,46.0,0.0,36,No
9531,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,307,NEW ZEALAND,0.0,47.52,55,No
4174,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,TAIWAN,21.0,0.0,36,No
22387,EPX,Travel Agency,Online,2 way Comprehensive Plan,153,CANADA,112.0,0.0,38,No
5281,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,CHINA,24.0,0.0,36,No
13374,RAB,Airlines,Online,Value Plan,2,BRUNEI DARUSSALAM,15.0,6.0,61,No
2212,C2B,Airlines,Online,Silver Plan,11,SINGAPORE,39.0,9.75,31,No
3175,EPX,Travel Agency,Online,Cancellation Plan,22,NETHERLANDS,0.0,0.0,36,No
36186,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,SINGAPORE,24.0,0.0,36,No
20614,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,FRANCE,168.3,100.98,49,No
9639,C2B,Airlines,Online,Annual Silver Plan,385,SINGAPORE,259.2,64.8,52,No
9960,C2B,Airlines,Online,Bronze Plan,55,SINGAPORE,53.5,13.38,67,Yes
10396,EPX,Travel Agency,Online,Cancellation Plan,15,THAILAND,10.0,0.0,19,No
25608,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,27.0,6.75,40,Yes
9506,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,10.0,0.0,23,No
22326,EPX,Travel Agency,Online,Cancellation Plan,67,THAILAND,15.0,0.0,36,No
17345,EPX,Travel Agency,Online,Cancellation Plan,6,SINGAPORE,10.0,0.0,34,No
24776,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,MYANMAR,20.0,0.0,36,No
34506,EPX,Travel Agency,Online,Cancellation Plan,75,UNITED STATES,10.0,0.0,23,No
26043,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,VIETNAM,29.0,0.0,36,No
23081,JZI,Airlines,Online,Basic Plan,154,INDONESIA,58.0,20.3,44,No
33580,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,SOUTH KOREA,53.0,0.0,25,No
28047,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,CHINA,20.0,0.0,78,No
32389,EPX,Travel Agency,Online,Cancellation Plan,11,SRI LANKA,10.0,0.0,36,No
7075,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,THAILAND,49.0,0.0,36,No
10353,TST,Travel Agency,Offline,Travel Cruise Protect,11,MALAYSIA,30.0,10.5,30,No
28006,JZI,Airlines,Online,Basic Plan,10,MALAYSIA,22.0,7.7,42,No
28076,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,203,NORWAY,39.6,23.76,50,No
18136,EPX,Travel Agency,Online,1 way Comprehensive Plan,30,VIETNAM,20.0,0.0,36,No
921,EPX,Travel Agency,Online,Cancellation Plan,27,INDONESIA,51.0,0.0,36,No
30146,EPX,Travel Agency,Online,Cancellation Plan,105,SINGAPORE,13.0,0.0,42,No
12439,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,CANADA,49.5,29.7,44,No
11019,EPX,Travel Agency,Online,2 way Comprehensive Plan,200,UNITED STATES,112.0,0.0,53,No
4757,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,MALAYSIA,29.7,17.82,27,No
28296,EPX,Travel Agency,Online,Cancellation Plan,17,IRELAND,20.0,0.0,36,No
6341,EPX,Travel Agency,Online,Cancellation Plan,2,PHILIPPINES,12.0,0.0,34,No
2900,C2B,Airlines,Online,Annual Silver Plan,380,SINGAPORE,252.85,63.21,34,No
10525,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,TAIWAN,20.0,0.0,39,No
21935,EPX,Travel Agency,Online,Cancellation Plan,122,PHILIPPINES,13.0,0.0,36,No
31406,EPX,Travel Agency,Online,1 way Comprehensive Plan,3,SINGAPORE,21.0,0.0,40,No
3351,EPX,Travel Agency,Online,Cancellation Plan,5,CAMBODIA,10.0,0.0,36,No
840,EPX,Travel Agency,Online,1 way Comprehensive Plan,8,CHINA,0.0,0.0,63,No
37699,EPX,Travel Agency,Online,Cancellation Plan,47,HONG KONG,18.0,0.0,36,No
38710,EPX,Travel Agency,Online,Cancellation Plan,33,FRANCE,10.0,0.0,36,No
11115,EPX,Travel Agency,Online,1 way Comprehensive Plan,11,VIETNAM,20.0,0.0,40,No
29526,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,AUSTRALIA,-59.4,35.64,46,No
34527,JZI,Airlines,Online,Basic Plan,83,INDONESIA,22.0,7.7,42,No
18641,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,HONG KONG,112.0,0.0,35,No
31991,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,59,NORWAY,79.2,47.52,42,No
21604,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,NEW ZEALAND,138.6,83.16,57,No
21557,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,HONG KONG,58.0,0.0,36,No
1303,EPX,Travel Agency,Online,Cancellation Plan,90,THAILAND,10.0,0.0,21,No
5091,EPX,Travel Agency,Online,2 way Comprehensive Plan,5,VIETNAM,26.0,0.0,36,No
35285,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,AUSTRALIA,0.0,17.82,38,No
11912,SSI,Airlines,Online,Ticket Protector,44,SINGAPORE,2.76,0.77,48,No
12580,EPX,Travel Agency,Online,1 way Comprehensive Plan,21,SINGAPORE,0.0,0.0,36,No
31599,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,52,UNITED STATES,19.8,11.88,29,No
13343,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,NEW ZEALAND,112.0,0.0,36,No
24969,EPX,Travel Agency,Online,Cancellation Plan,31,RUSSIA,52.0,0.0,36,No
24610,EPX,Travel Agency,Online,Cancellation Plan,25,SOUTH KOREA,34.0,0.0,36,No
23228,JZI,Airlines,Online,Value Plan,55,JAPAN,147.0,51.45,67,No
28463,EPX,Travel Agency,Online,Cancellation Plan,42,SOUTH KOREA,45.0,0.0,36,No
30293,JZI,Airlines,Online,Basic Plan,12,CHINA,26.0,9.1,30,No
14817,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,MALAYSIA,0.0,17.82,58,No
23142,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,25,FRANCE,29.7,17.82,33,No
5556,JZI,Airlines,Online,Basic Plan,23,JAPAN,44.0,15.4,37,No
9552,EPX,Travel Agency,Online,2 way Comprehensive Plan,54,MYANMAR,20.0,0.0,36,No
26323,EPX,Travel Agency,Online,Cancellation Plan,16,MALAYSIA,17.0,0.0,46,No
16506,C2B,Airlines,Online,Bronze Plan,27,SINGAPORE,22.1,5.53,23,No
1849,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,INDONESIA,24.0,0.0,26,No
2242,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,44,MALAYSIA,29.7,17.82,31,No
24794,EPX,Travel Agency,Online,Cancellation Plan,3,THAILAND,28.0,0.0,36,No
6350,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,LAOS,23.0,0.0,36,No
5104,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,40,THAILAND,49.5,29.7,28,No
21742,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,MALAYSIA,20.0,0.0,69,No
3336,JZI,Airlines,Online,Basic Plan,39,MYANMAR,18.0,6.3,29,No
39067,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,REUNION,69.3,41.58,39,No
11670,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,23.4,5.85,30,No
10852,EPX,Travel Agency,Online,Cancellation Plan,54,TURKEY,59.0,0.0,36,No
20113,EPX,Travel Agency,Online,Cancellation Plan,16,CZECH REPUBLIC,10.0,0.0,36,No
24318,SSI,Airlines,Online,Ticket Protector,207,SINGAPORE,12.16,3.41,48,No
33948,EPX,Travel Agency,Online,Cancellation Plan,88,CANADA,80.0,0.0,28,No
36155,JZI,Airlines,Online,Basic Plan,9,PHILIPPINES,18.0,6.3,37,No
27399,EPX,Travel Agency,Online,1 way Comprehensive Plan,31,INDONESIA,20.0,0.0,32,No
21739,C2B,Airlines,Online,Bronze Plan,26,SINGAPORE,0.0,5.88,33,No
25810,EPX,Travel Agency,Online,Cancellation Plan,87,UNITED KINGDOM,80.0,0.0,43,No
33844,EPX,Travel Agency,Online,1 way Comprehensive Plan,1,THAILAND,21.0,0.0,36,No
26696,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,78,JAPAN,89.1,53.46,56,No
14542,EPX,Travel Agency,Online,Cancellation Plan,206,SPAIN,80.0,0.0,36,No
36202,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,18.5,4.63,77,No
8295,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,CHINA,33.0,0.0,36,No
28655,EPX,Travel Agency,Online,Cancellation Plan,4,THAILAND,65.0,0.0,36,No
29516,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,125,ITALY,198.0,118.8,45,No
30865,EPX,Travel Agency,Online,Cancellation Plan,65,CHINA,42.0,0.0,35,No
33303,EPX,Travel Agency,Online,Cancellation Plan,31,JAPAN,10.0,0.0,37,No
26333,EPX,Travel Agency,Online,2 way Comprehensive Plan,96,INDONESIA,20.0,0.0,36,No
7582,EPX,Travel Agency,Online,Cancellation Plan,36,MALAYSIA,10.0,0.0,36,No
10753,EPX,Travel Agency,Online,2 way Comprehensive Plan,65,PHILIPPINES,20.0,0.0,36,No
35434,C2B,Airlines,Online,Gold Plan,21,SINGAPORE,45.0,11.25,42,No
25360,EPX,Travel Agency,Online,Cancellation Plan,91,JAPAN,31.0,0.0,67,No
13965,JZI,Airlines,Online,Value Plan,5,VIETNAM,33.0,11.55,52,No
5439,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,71,FRANCE,69.3,41.58,46,No
28656,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,16.0,4.0,24,No
1402,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,62,MALAYSIA,19.8,11.88,41,No
37857,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,MALAYSIA,20.0,0.0,31,No
14128,EPX,Travel Agency,Online,Cancellation Plan,17,VIETNAM,10.0,0.0,36,No
27619,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,23.5,5.88,69,No
2017,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,MALAYSIA,0.0,23.76,24,No
29283,KML,Travel Agency,Online,Value Plan,10,INDONESIA,22.0,8.36,48,No
23021,CCR,Travel Agency,Offline,Comprehensive Plan,31,THAILAND,29.0,9.57,53,No
27571,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,CHINA,39.0,0.0,36,No
33550,SSI,Airlines,Online,Ticket Protector,142,SINGAPORE,4.12,1.16,48,No
30010,EPX,Travel Agency,Online,Cancellation Plan,135,UNITED KINGDOM,62.0,0.0,36,No
25640,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,MALAYSIA,0.0,17.82,51,No
12743,C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,17.0,4.25,47,No
36716,EPX,Travel Agency,Online,Cancellation Plan,108,UNITED STATES,75.0,0.0,23,No
17722,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,CANADA,19.8,11.88,44,No
28276,EPX,Travel Agency,Online,Cancellation Plan,12,HONG KONG,12.0,0.0,27,No
19630,RAB,Airlines,Online,Value Plan,30,BRUNEI DARUSSALAM,15.0,6.0,68,No
8835,EPX,Travel Agency,Online,2 way Comprehensive Plan,83,INDONESIA,23.0,0.0,36,No
17133,C2B,Airlines,Online,Silver Plan,10,SINGAPORE,95.0,23.75,37,No
4109,EPX,Travel Agency,Online,Cancellation Plan,24,MALAYSIA,10.0,0.0,21,No
24345,EPX,Travel Agency,Online,Cancellation Plan,37,HONG KONG,25.0,0.0,44,No
29874,TST,Travel Agency,Offline,Travel Cruise Protect,40,THAILAND,30.0,10.5,38,No
1819,CBH,Travel Agency,Offline,Comprehensive Plan,64,THAILAND,29.0,9.57,66,No
4961,JZI,Airlines,Online,Value Plan,5,CHINA,45.0,15.75,34,No
35128,JZI,Airlines,Online,Basic Plan,2,HONG KONG,22.0,7.7,34,No
23684,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,125,ITALY,-198.0,118.8,45,No
3944,EPX,Travel Agency,Online,Cancellation Plan,14,INDIA,0.0,0.0,36,No
12369,EPX,Travel Agency,Online,Cancellation Plan,6,PAKISTAN,0.0,0.0,36,No
12947,EPX,Travel Agency,Online,2 way Comprehensive Plan,60,PHILIPPINES,39.0,0.0,36,No
31965,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,MALAYSIA,26.0,0.0,36,No
32639,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,40,SPAIN,79.2,47.52,35,Yes
24745,EPX,Travel Agency,Online,Cancellation Plan,14,CHINA,11.0,0.0,36,No
16293,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,SINGAPORE,29.0,0.0,36,No
5058,C2B,Airlines,Online,Bronze Plan,18,SINGAPORE,60.75,15.19,33,No
5181,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,38,No
5812,EPX,Travel Agency,Online,2 way Comprehensive Plan,11,VIETNAM,27.0,0.0,36,No
32108,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,CHINA,31.0,0.0,36,No
18754,C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,139.0,34.75,24,No
8984,EPX,Travel Agency,Online,Cancellation Plan,12,SRI LANKA,18.0,0.0,36,No
30271,C2B,Airlines,Online,Annual Silver Plan,372,SINGAPORE,216.0,54.0,42,No
29255,C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,33.5,8.38,29,No
17296,ART,Airlines,Online,24 Protect,86,UNITED ARAB EMIRATES,85.71,30.0,48,No
28190,EPX,Travel Agency,Online,2 way Comprehensive Plan,13,CHINA,56.0,0.0,44,No
35375,EPX,Travel Agency,Online,Cancellation Plan,30,THAILAND,14.0,0.0,36,No
7581,C2B,Airlines,Online,Silver Plan,8,SINGAPORE,18.5,4.63,34,No
37274,EPX,Travel Agency,Online,2 way Comprehensive Plan,98,INDIA,41.0,0.0,36,No
38067,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,MALAYSIA,39.6,23.76,31,No
32374,EPX,Travel Agency,Online,Cancellation Plan,32,SOUTH KOREA,45.0,0.0,36,No
5741,C2B,Airlines,Online,Bronze Plan,21,SINGAPORE,69.5,17.38,23,No
19723,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,18.0,4.5,33,No
4904,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,22.0,0.0,36,No
14242,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,INDONESIA,21.0,0.0,29,No
5494,EPX,Travel Agency,Online,Cancellation Plan,61,GERMANY,60.0,0.0,36,No
35570,EPX,Travel Agency,Online,2 way Comprehensive Plan,12,PHILIPPINES,49.0,0.0,36,No
254,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,40.0,10.0,55,No
22305,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,74,NEW ZEALAND,108.9,65.34,41,No
6175,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,UNITED STATES,112.0,0.0,41,No
37940,JZI,Airlines,Online,Basic Plan,74,TAIWAN,26.0,9.1,32,No
31201,JZI,Airlines,Online,Basic Plan,43,INDIA,44.0,15.4,28,No
17495,EPX,Travel Agency,Online,Cancellation Plan,9,INDONESIA,10.0,0.0,47,No
30794,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,89,AUSTRALIA,69.3,41.58,51,No
34816,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,96,AUSTRALIA,39.6,23.76,31,No
29108,JZI,Airlines,Online,Basic Plan,109,SOUTH KOREA,40.0,14.0,27,No
7387,C2B,Airlines,Online,Gold Plan,9,SINGAPORE,57.5,14.38,57,No
38700,LWC,Travel Agency,Online,Annual Travel Protect Silver,401,UNITED STATES,229.8,149.37,36,No
2350,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,MALAYSIA,20.0,0.0,29,No
34287,JZI,Airlines,Online,Basic Plan,16,CHINA,44.0,15.4,58,No
33881,JZI,Airlines,Online,Basic Plan,28,THAILAND,18.0,6.3,64,No
18248,EPX,Travel Agency,Online,Cancellation Plan,22,UNITED STATES,80.0,0.0,41,No
2066,EPX,Travel Agency,Online,Cancellation Plan,180,ITALY,10.0,0.0,36,No
36736,EPX,Travel Agency,Online,Cancellation Plan,36,ISRAEL,54.0,0.0,36,No
1722,TST,Travel Agency,Offline,Travel Cruise Protect,52,THAILAND,30.0,10.5,31,No
15826,ART,Airlines,Online,24 Protect,12,UNITED ARAB EMIRATES,19.07,6.67,48,No
6756,EPX,Travel Agency,Online,2 way Comprehensive Plan,52,THAILAND,64.0,0.0,36,No
37270,EPX,Travel Agency,Online,Cancellation Plan,54,PHILIPPINES,23.0,0.0,36,No
26725,EPX,Travel Agency,Online,Cancellation Plan,9,HONG KONG,19.0,0.0,36,No
16450,EPX,Travel Agency,Online,2 way Comprehensive Plan,78,PHILIPPINES,20.0,0.0,36,No
7475,EPX,Travel Agency,Online,Cancellation Plan,5,CANADA,37.0,0.0,26,No
31254,EPX,Travel Agency,Online,Cancellation Plan,6,VIETNAM,20.0,0.0,35,No
36237,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,PHILIPPINES,32.0,0.0,36,No
28139,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,40,CANADA,29.7,17.82,53,No
37816,JZI,Airlines,Online,Basic Plan,49,JAPAN,26.0,9.1,38,No
36783,SSI,Airlines,Online,Ticket Protector,36,SINGAPORE,7.0,1.96,48,No
33990,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,SINGAPORE,128.7,77.22,31,No
26058,EPX,Travel Agency,Online,Cancellation Plan,58,PHILIPPINES,13.0,0.0,36,No
2245,EPX,Travel Agency,Online,Cancellation Plan,84,THAILAND,14.0,0.0,36,No
16037,EPX,Travel Agency,Online,Cancellation Plan,9,CHINA,35.0,0.0,36,No
11135,EPX,Travel Agency,Online,Cancellation Plan,11,PHILIPPINES,50.0,0.0,35,No
18226,EPX,Travel Agency,Online,Cancellation Plan,68,MYANMAR,14.0,0.0,36,No
21874,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,SOUTH KOREA,36.0,0.0,51,No
6221,EPX,Travel Agency,Online,Cancellation Plan,10,THAILAND,48.0,0.0,36,No
25531,C2B,Airlines,Online,Silver Plan,34,SINGAPORE,95.0,23.75,31,No
6908,C2B,Airlines,Online,Bronze Plan,99,SINGAPORE,15.0,3.75,43,No
35774,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,83,THAILAND,79.2,47.52,22,No
4198,EPX,Travel Agency,Online,Cancellation Plan,7,INDONESIA,15.0,0.0,64,No
35617,EPX,Travel Agency,Online,2 way Comprehensive Plan,18,CHINA,27.0,0.0,36,No
23100,EPX,Travel Agency,Online,Cancellation Plan,2,LAOS,11.0,0.0,36,No
9991,EPX,Travel Agency,Online,Cancellation Plan,3,CHINA,15.0,0.0,36,No
21589,EPX,Travel Agency,Online,Cancellation Plan,22,UNITED STATES,60.0,0.0,24,No
14174,C2B,Airlines,Online,Bronze Plan,23,SINGAPORE,47.0,11.75,31,No
35693,EPX,Travel Agency,Online,Cancellation Plan,55,JAPAN,80.0,0.0,36,No
26405,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,53,UNITED STATES,29.7,17.82,25,No
31675,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,JAPAN,46.0,0.0,36,No
25834,EPX,Travel Agency,Online,2 way Comprehensive Plan,66,MALAYSIA,20.0,0.0,45,No
29284,EPX,Travel Agency,Online,Cancellation Plan,6,HONG KONG,17.0,0.0,36,No
7273,EPX,Travel Agency,Online,Cancellation Plan,2,SOUTH KOREA,19.0,0.0,36,No
35422,EPX,Travel Agency,Online,2 way Comprehensive Plan,55,THAILAND,112.0,0.0,49,No
31112,EPX,Travel Agency,Online,2 way Comprehensive Plan,68,SPAIN,76.0,0.0,36,No
29208,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,118,AUSTRALIA,0.0,47.52,31,No
20582,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,34,NEW ZEALAND,69.3,41.58,31,No
37964,JZI,Airlines,Online,Value Plan,34,UNITED ARAB EMIRATES,208.0,72.8,48,No
21392,EPX,Travel Agency,Online,Cancellation Plan,34,MACAO,14.0,0.0,51,No
10237,EPX,Travel Agency,Online,Cancellation Plan,18,INDIA,23.0,0.0,36,No
25496,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,105,INDONESIA,59.4,35.64,31,No
27469,JZI,Airlines,Online,Basic Plan,11,AUSTRALIA,0.0,9.1,65,No
24219,EPX,Travel Agency,Online,Cancellation Plan,21,INDIA,13.0,0.0,43,No
